Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$350 pw,"1/26-28 Buffalo Avenue,",CORIO VIC 3214,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1014,144.3542
,,$460 per week,"71B Fairfax Street,",PORTARLINGTON VIC 3223,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1175822,144.6642698
,,$675.00,"20 Tremont Court,",BARWON HEADS VIC 3227,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2707648,144.4926708
,,$670 per week,"6 Genoa Way,",CURLEWIS VIC 3222,4 Beds,2 Baths,2 Parking,486m²,geelong-vic,-38.1626406,144.5463782
,,$750.00,"309/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8101,144.95
,,$610pw,"455 Geelong Road,",YARRAVILLE VIC 3013,2 Beds,1 Bath,2 Parking,,geelong-vic,-37.8122291,144.8670637
,,UNDER APPLICATION,"85 Marlin Drive,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,2 Parking,,geelong-vic,-38.2614362,144.5382314
,,$600,"14B Kinlock Avenue,",FERNDALE WA 6148,3 Beds,1 Bath,3 Parking,,geelong-vic,-32.0314973,115.9311438
,,$410 weekly,"1/912 Geelong Rd,",CANADIAN VIC 3350,3 Beds,2 Baths,1 Parking,,geelong-vic,-37.5850948,143.8675749
,,$465.00 per week,"4/17a The Esplanade,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1342774,144.3551246
,,$520,"22 Driftwood Street,",AINTREE VIC 3336,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7152381,144.670721
,,"$1,550 per week","201/1 Wallace Avenue,",TOORAK VIC 3142,2 Beds,2 Baths,2 Parking,,geelong-vic,-37.8407409,145.0072068
,,$430 pw,"3/104 Colac Road,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1989536,144.3149068
,,$475.00,"23 Amoore Avenue,",HIGHTON VIC 3216,4 Beds,1 Bath,1 Parking,,geelong-vic,-38.1833911,144.3230622
,,$630 pw,"20 Sundial Drive,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1636852,144.5710978
,,$550,"G11/110 Roberts Street,",WEST FOOTSCRAY VIC 3012,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8302,144.8709
,,$500 pw,"31 Jasmine Street,",BELL PARK VIC 3215,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1175154,144.3348473
,,$550.00,"23 Jedda Street,",BELL POST HILL VIC 3215,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.0994698,144.333603
,,$500.00,"8 Revival Street,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2203744,144.3679641
,,$700 per week,"1 Harding Street,",PORTARLINGTON VIC 3223,4 Beds,2 Baths,1 Parking,,geelong-vic,-38.1144254,144.6517615
,,$650 weekly,"20 Punt Rd,",BARWON HEADS VIC 3227,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.2774017,144.48998
,,$470 per week,"51 Settlement Road,",BELMONT VIC 3216,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.1817575,144.348902
,,$550 per week,"10/949 Albany Highway,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,,geelong-vic,1.5,109.25
,,$510 weekly,"2/14 Homewood Lane,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1892921,144.3218644
,,$680.00,"160 Shell Road,",OCEAN GROVE VIC 3226,6 Beds,3 Baths,2 Parking,,geelong-vic,-38.2592615,144.5485355
,,$585 per week,"10/135 Fitzroy Street,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.8613356,144.974858
,,$500.00,"2/50 Sladen Street,",HAMLYN HEIGHTS VIC 3215,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1207238,144.3214726
,,$525.00,"106/312-320 Moorabool Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1539,144.3351
,,$620.00 per week,"10 Harold Mews,",FYANSFORD VIC 3218,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1409271,144.2989709
,,$445 pw,"54 Ernest Street,",BELL POST HILL VIC 3215,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1006628,144.3283434
,,$600.00,"11 Kylemore Court,",LEOPOLD VIC 3224,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1895005,144.4601835
,,$650.00,"1707/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,,geelong-vic,-37.8101,144.95
,,$510 per week,"258 Warralily Boulevard,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2385225,144.3713827
,,$640 per week,"20 Teak Street,",CAULFIELD VIC 3162,3 Beds,1 Bath,− Parking,318m²,geelong-vic,-37.8924424,145.0277385
,,$500 per week,"32 Central Road,",DRYSDALE VIC 3222,4 Beds,3 Baths,1 Parking,,geelong-vic,-38.1663817,144.5598544
,,$610 per week,"1 McEvoy Close,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1937612,144.3075418
,,Under Application,"56 Harvey Rd,",ST LEONARDS VIC 3223,2 Beds,1 Bath,2 Parking,,geelong-vic,-38.1592304,144.701507
,,$900.00,"1903/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8101,144.95
,,$400 per week,"18 Collins Street,",DRYSDALE VIC 3222,2 Beds,1 Bath,− Parking,,geelong-vic,-38.1648206,144.5787303
,,$440.00,"21 Matlock Street,",HERNE HILL VIC 3218,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1309975,144.3220143
,,$430 pw,"4/86 Orton Street,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.2691644,144.5191913
,,$425 per week,"1 Acton Court,",NEWCOMB VIC 3219,2 Beds,1 Bath,3 Parking,,geelong-vic,-38.1722097,144.3922588
,,$550 Per week,"15 Aeolus Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2280006,144.3782678
,,$450 per week,"64 Stokes Street,",QUEENSCLIFF VIC 3225,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.267649,144.6562011
,,$570.00,"10 Ungud Way,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2266103,144.3785278
,,$460 per week,"23 McClelland Street,",BELL PARK VIC 3215,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.1135569,144.3368465
,,$690,"3/3 Pevensey Street,",GEELONG VIC 3220,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1489622,144.3731034
,,$995 per week,"34 Bird Avenue,",NORTHCOTE VIC 3070,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7619763,144.9920856
,,$550.00,"37 Clonard Avenue,",GEELONG WEST VIC 3218,3 Beds,1 Bath,− Parking,,geelong-vic,-38.1355371,144.3444134
,,Under Application,"1/42 Coolangatta Dr,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1453276,144.5780619
,,$660.00,"1104/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,,geelong-vic,-37.8101,144.95
,,$780,"2609/545 Station Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8256,145.1232
,,$600 pw,"12 Clay Crescent,",ROCKBANK VIC 3335,5 Beds,3 Baths,2 Parking,,geelong-vic,-37.7440829,144.6593622
,,$790.00,"1002/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,,geelong-vic,-37.8101,144.95
,,$500.00 per week,"8 Ross Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,4 Parking,399m²,geelong-vic,-38.2436018,144.3446849
,,$600,"30 Mainview Boulevard,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.8394196,144.7340978
,,$570 per week Unfurnished Inc. bill,"2/510 Station Street,",BOX HILL VIC 3128,3 Beds,1 Bath,2 Parking,,geelong-vic,-37.8283527,145.1218953
,,$290 per week,"41 Gillard St,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,geelong-vic,-37.8554052,145.1140174
,,$1000 Per Week,"6203/138 Spencer Street,",MELBOURNE VIC 3004,2 Beds,2 Baths,− Parking,,geelong-vic,-37.814,144.9633
,,$720 per week,"2206/639 Lonsdale Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,geelong-vic,-37.814,144.9633
,,$850 per week,"3/2 Lady Nelson Drive,",RIPPLESIDE VIC 3215,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1256899,144.3582313
,,$430 per week,"4/53 Marshalltown Road,",MARSHALL VIC 3216,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1979141,144.3624393
,,$440 per week,"230 Gordon St,",FOOTSCRAY VIC 3011,3 Beds,1 Bath,2 Parking,,geelong-vic,-37.8009835,144.8877397
,,$675 p.w,"23 Liege Avenue,",NOBLE PARK VIC 3174,3 Beds,2 Baths,1 Parking,,geelong-vic,-37.9672835,145.1919102
,,$575,"10 Tranquility Cres,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2241472,144.3790001
,,$650 weekly,"1510/828 Whitehorse Rd,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8256,145.1232
,,Under Application,"16 Tarpeena Way,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,3 Parking,,geelong-vic,-38.1491465,144.5786668
,,Application Approved,"74 Opal Drive,",LEOPOLD VIC 3224,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1932637,144.4761451
,,$550,"6 Garner Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7344721,144.6512774
,,$380 per week,"115A McKillop Street,",GEELONG VIC 3220,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1518158,144.3520789
,,$420 pw,"7 Minehan Court,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,696m²,geelong-vic,-38.0770664,144.3463374
,,$340,"7/62 Western Beach Road,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1424483,144.359397
,,$375 pw Furnished,"19 Jockia Ridge,",GROVEDALE VIC 3216,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.2136085,144.3138342
,,$550 per week,"10 O'Farrell Place,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,,geelong-vic,-38.1501842,144.3571955
,,$600 per week,"4/252 Pakington Street,",GEELONG WEST VIC 3218,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1448439,144.3480261
,,$550 per week,"8 O'Farrell Place,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,,geelong-vic,-38.1501842,144.3571955
,,$340,"5/62-64 Western Beach Road,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1539,144.3351
,,$480.00,"1/64 Christies Road,",LEOPOLD VIC 3224,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1820974,144.4753792
,,$510,"19 HARWICH STREET,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7219059,144.640391
,,$420,"2/244 Myers street,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,,geelong-vic,-38.1536199,144.3668305
,,$850,"62 Eastern Beach Road,",GEELONG VIC 3220,3 Beds,3 Baths,2 Parking,,geelong-vic,-38.1482412,144.3726432
,,$800 weekly,"10 Canara St,",DONCASTER EAST VIC 3109,4 Beds,2 Baths,4 Parking,,geelong-vic,-37.7926995,145.155491
,,$550,"11 Jobs Road,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7357735,144.6632722
,,$700 weekly,"503/10 Wominjeka Walk,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8097885,144.9486298
,,$510,"9 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,,geelong-vic,-37.7436862,144.6640428
,,$950.00,"112B Powell Street,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2645923,144.5198332
,,$720 per week,"4912/33 ROSE Lane,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,geelong-vic,-37.814,144.9633
,,$520,"4/127 Barrabool Road,",HIGHTON VIC 3216,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.1717018,144.3230814
,,Application Approved,"1315 Murradoc Road,",ST LEONARDS VIC 3223,3 Beds,1 Bath,1 Parking,736m²,geelong-vic,-38.175901,144.7056586
,,$550 per week,"4 Acton Court,",NEWCOMB VIC 3219,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1722097,144.3922588
,,One weeks free rent @ $170 per week,"16 Tannin Way,",WAURN PONDS VIC 3216,1 Bed,1 Bath,− Parking,,geelong-vic,-38.2145231,144.3062264
,,$550,"Charlemont Road,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,375m²,geelong-vic,-38.2527342,144.3691961
,,$560pw,"1733 Geelong Road,",MOUNT HELEN VIC 3350,4 Beds,2 Baths,2 Parking,"48,562m²",geelong-vic,-37.6224875,143.8782092
,,$615 pw,"1 Coopworth Way,",ROCKBANK VIC 3335,4 Beds,3 Baths,2 Parking,,geelong-vic,-37.7418798,144.6553772
,,$680 pw,"76 McKinley Drive,",TRUGANINA VIC 3029,4 Beds,4 Baths,2 Parking,,geelong-vic,-37.7650548,144.6962139
,,$600 per week,"1B/56 McKillop Street,",GEELONG VIC 3220,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1518158,144.3520789
,,$520 pw,"28 Tamworth Drive,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7335,144.67
,,$700 per week,"3/61 Brougham Street,",GEELONG VIC 3220,2 Beds,2 Baths,2 Parking,,geelong-vic,-38.1447759,144.3604053
,,$520 weekly,"6 Campus Ct,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1453988,144.5734383
,,$480 pw,"42 Sedate Drive,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,,geelong-vic,-37.7392179,144.6540942
,,$500 pw,"23 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7436862,144.6640428
,,$500 Per Week,"2007/288 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,geelong-vic,-37.814,144.9633
,,$640 per week,"1/84 Broadway,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,,geelong-vic,-37.8768281,144.9835959
,,$650,"266 Latrobe Terrace,",NEWTOWN VIC 3220,2 Beds,2 Baths,2 Parking,,geelong-vic,-38.1539,144.3351
,,"$1,100 per week","3/7A Osburn Ave,",BALWYN NORTH VIC 3104,4 Beds,3 Baths,1 Parking,,geelong-vic,-37.793395,145.0743915
,,$750 per week,"125 Aldebaran Road,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,3 Parking,666m²,geelong-vic,-38.2635231,144.546711
,,$500 weekly,"21 Orton St,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,1 Parking,858m²,geelong-vic,-38.2691644,144.5191913
,,$600.00,"108/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,geelong-vic,-37.8101,144.95
,,$950 per week,"3 Marmara,",ELSTERNWICK VIC 3185,3 Beds,1 Bath,3 Parking,,geelong-vic,-37.8910362,145.0039514
,,$395 per week,"8 Garner Lane,",ST LEONARDS VIC 3223,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1791116,144.7033684
,,$690 per week,"81 Bent Street,",MOONEE PONDS VIC 3039,2 Beds,1 Bath,3 Parking,,geelong-vic,-37.7626817,144.9355321
,,$800pw,"24 Franklin Road,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2228202,144.3254566
,,$170 weekly,"Room 5, 5 Ficinia Mews,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.2000331,144.3067382
,,$510 per week,"13 Mirrabooka Drive,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1605992,144.5558865
,,$290 per week,"95 Carinish Road,",CLAYTON VIC 3168,− 0 Beds,1 Bath,− Parking,,geelong-vic,-37.9242991,145.1205607
,,$170 weekly,"Room 3, 55 Willesden Drive,",WAURN PONDS VIC 3216,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.2110847,144.3099182
,,$625 - per week - Fully Furnished,"4203/2-4 Yarra Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.1539,144.3351
,,$650.00,"14/259 Bellerine Street,",SOUTH GEELONG VIC 3220,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1630017,144.3591948
,,Contact Agent,"892 Hampton st,",BRIGHTON VIC 3186,3 Beds,1 Bath,3 Parking,659m²,geelong-vic,-37.9065829,145.0085641
,,$450 per week,"1B Murray Road,",QUEENSCLIFF VIC 3225,2 Beds,1 Bath,− Parking,,geelong-vic,-38.2680713,144.626795
,,$473 pw,"23/142-152 Townsend Road,",ST ALBANS PARK VIC 3219,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1662,144.3943
,,$473 pw,"5/142-152 Townsend Road,",ST ALBANS PARK VIC 3219,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1662,144.3943
,,UNDER APPLICATION,"1/38 Trevally Drive,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.2654512,144.5373132
,,$55 Per Week,"200 Spencer Street,",MELBOURNE VIC 3004,− 0 Beds,− 0 Baths,1 Parking,,geelong-vic,-37.8162806,144.9532882
,,$165.00,"6 Katelyn Court,",WAURN PONDS VIC 3216,1 Bed,2 Baths,− Parking,,geelong-vic,-38.2070334,144.3043091
,,UNDER OFFER,"7 Roberts Road,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1711298,144.3306302
,,$550 per week,"8/380 Inkerman Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,geelong-vic,-37.8645511,144.9852833
,,UNDER APPLICATION,"10 Platypus Court,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.2592052,144.5261793
,,$630 per week,"10 Alfred Street,",BEAUMARIS VIC 3193,3 Beds,1 Bath,1 Parking,,geelong-vic,-37.9766648,145.05149
,,$2250 per week,"58B The Avenue,",OCEAN GROVE VIC 3226,4 Beds,4 Baths,3 Parking,423m²,geelong-vic,-38.2656339,144.5336022
,,Contact Agent,"290 Maribyrnong Road,",MOONEE PONDS VIC 3039,4 Beds,1 Bath,− Parking,,geelong-vic,-37.7726018,144.9246348
,,$580,"1/50 Elder Street,",WATSONIA VIC 3087,3 Beds,2 Baths,1 Parking,,geelong-vic,-37.7142764,145.0920443
,,$900.00 per week,"58 Western Beach Road,",GEELONG VIC 3220,4 Beds,2 Baths,5 Parking,,geelong-vic,-38.1409315,144.3570057
,,$300,"2/15 Phosphate Road,",NORTH SHORE VIC 3214,1 Bed,1 Bath,− Parking,,geelong-vic,-38.0988505,144.3768608
,,$350.00,"10/15 Addis Street,",GEELONG WEST VIC 3218,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1443949,144.3356643
,,$650 weekly,"688 Batman Rd,",INDENTED HEAD VIC 3223,5 Beds,2 Baths,2 Parking,,geelong-vic,-38.137589,144.7069387
,,$650 Per Week,"706/218 A'Beckett Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.814,144.9633
,,$240,"Berth 30/84A River Esplanade,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,50m²,geelong-vic,-37.8149,144.9505
,,Under Application,"6/8 Parring Rd,",BALWYN VIC 3103,2 Beds,1 Bath,2 Parking,,geelong-vic,-37.8139475,145.090677
,,$420.00,"7 Savage Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1756703,144.325404
,,$65 pw,"539 St Kilda Road,",MELBOURNE VIC 3004,− 0 Beds,1 Bath,1 Parking,,geelong-vic,-37.845647,144.9803033
,,$190,"41 Iona Avenue,",BELMONT VIC 3216,3 Beds,1 Bath,3 Parking,718m²,geelong-vic,-38.1794519,144.3245663
,,$240 per month,"Car Space/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,,geelong-vic,-37.8004,144.9684
,,Expressions of Interest,"50 Avalon Road,",AVALON VIC 3212,,,,,geelong-vic,-38.0556275,144.4274694
,,$480 P/W,"1 Bed 1 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,,geelong-vic,-37.7995,144.8963
,,Available Now - $600 P/W,"2 Bed 2 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,− Parking,,geelong-vic,-37.7995,144.8963
,,$600 Per Week,"1/106 Asbury Street East,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.2634959,144.5282468
,,$500 Per Week,"10 Trader Street,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2371278,144.5431385
,,$470 Per Week,"13 Findlay Avenue,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1811775,144.7039213
,,UNDER APPLICATION,"2/4 Karri Close,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.2625591,144.53089
,,UNDER APPLICATION,"11 Abalone Court,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,2 Parking,675m²,geelong-vic,-38.262487,144.5401515
,,UNDER APPLICATION,"2/50 Fraser Crescent,",OCEAN GROVE VIC 3226,2 Beds,2 Baths,1 Parking,197m²,geelong-vic,-38.2556154,144.5187011
,,$130,"30 Daly Boulevard,",HIGHTON VIC 3216,9 Beds,2 Baths,2 Parking,,geelong-vic,-38.1963272,144.3061654
,,LEASED,"85 Asbury Street,",OCEAN GROVE VIC 3226,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.2624951,144.5142321
