Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
Angus Brayshaw,Richardson & Wrench Projects Victoria,$600 per week,"109B/72 Ascot Vale Road,",FLEMINGTON VIC 3031,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7899,144.9226
Cameron  Gibson,Buxton Stonnington,$460.00,"21/14 McMillan Street,",ELSTERNWICK VIC 3185,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8875664,145.0013046
Leasing Team,Besser & Co. Estate Agents,$620 per week,"305/136 Burnley Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8271,145.0064
Angus Brayshaw,Richardson & Wrench Projects Victoria,$495 Per Week,"G04/5 Olive York Way,",BRUNSWICK WEST VIC 3055,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7603,144.9502
Joshua Chong,Cuspac Property Group,$545,"1710/668 Burke Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.814,144.9633
Hansel  Tjahyadi,Home apartments,$805,"2506/260 City Road,",SOUTHBANK VIC 3006,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.8228,144.9643
Nikki Gervasi,NICOLE GERVASI PROPERTY GROUP,$1750 per week,"101/99 Spring Street,",MELBOURNE VIC 3000,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8124388,144.9734928
David Hua,Ray White Oakleigh,$940,"10 Anderson Avenue,",BENTLEIGH EAST VIC 3165,4 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9070795,145.0569164
David Hua,Ray White Oakleigh,$640,"11 Abbotsford Avenue,",MALVERN EAST VIC 3145,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.8814909,145.0846724
Elizabeth Lopez,Beck & Small Property,$950.00,"61 Dendy Street,",BRIGHTON VIC 3186,3 Beds,2 Baths,4 Parking,,melbourne-vic,-37.9205625,145.0030514
Madeleine  Saric,Gotham Property,$465,"14 Furphy Walk,",KALKALLO VIC 3064,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.5588,144.9124
Nicole Pedreros Gonzalez,Dingle Partners,$550 pw,"2711/8 Pearl River Road,",DOCKLANDS VIC 3008,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8098059,144.9359709
Jasmine Palioportas,Buxton Camberwell,"$1,150.00","13 Rotherwood Drive,",MALVERN EAST VIC 3145,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8786942,145.0860152
Conny Yang,Waterdale Property Agent Pty Ltd,$550 per Week,"1815/65 Dudley Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8101,144.95
Preet Sandhu,BigginScott Richmond,$775 weekly,"501/422-428 Collins Street,",MELBOURNE VIC 3004,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.814,144.9633
Gloria Ye,AZeta Real Estate,$760/w FURNISHED,"3207/80 A'Beckett Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.814,144.9633
Kate Humphreys,Marshall White Stonnington,$575.00,"1/68 Finch Street,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8722479,145.0431659
Melissa Fredman,Wilson Glen Eira PTY LTD,$660 per week,"G03/126 Carlisle Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8692,144.9977
Preet Sandhu,BigginScott Richmond,$625 weekly,"7/200 Brighton Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8261852,144.9994557
Certainty  Property Vic,Certainty Property,$250,"17 Oakhill Terrace,",CHURCHILL VIC 3842,1 Bed,1 Bath,1 Parking,,melbourne-vic,-38.3078,146.4137
Chris Bai,Motion Property,$500 per week,"701/61 Haig Street,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8266468,144.9576584
Jemma Wilksch,Chisholm & Gamon Elwood,$795 weekly,"1/119 Tennyson St,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8823053,144.9923128
Kavinda Kudage Don,Linage,$650 pw ($2824 pcm),"8/109 Ross Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8373463,144.9344744
Monique Wood,Buxton Oakleigh,$680.00,"115 Rosebank Avenue,",CLAYTON SOUTH VIC 3169,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9395765,145.1327415
Ysabella Dimitrakopoulos,BigginScott Richmond,$565 weekly,"9 Longfield Street,",RICHMOND VIC 3121,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8213133,145.0123272
Kim Te,Motion Property,$480 per week,"207B/150 Keilor Road,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7133,144.8969
Jayde Cashion,Jellis Craig Fitzroy,$480.00,"603/7 King Street,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8498627,144.9944818
Vanessa Dell'Arciprete,Bekdon Richards,$520 weekly,"15/37 George St,",EAST MELBOURNE VIC 3002,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8157355,144.9897853
Chrissy Koumis,Wilson Glen Eira PTY LTD,$710 per week,"5/235 Dandenong Road,",PRAHRAN VIC 3181,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8592273,145.0040167
Shakira Jaisingh-Fluitsma,Chisholm & Gamon Elwood,$585 weekly,"104/86 Truganini Road,",CARNEGIE VIC 3163,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.888347,145.0546558
Mikaele Horsnell,Harcourts Melbourne City,$575 per week,"2/9 Acheron Avenue,",CAMBERWELL VIC 3124,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8423692,145.0655688
Daniel Hamilton,McGrath,$975 pw,"20 Patrick Close,",GREENSBOROUGH VIC 3088,5 Beds,3 Baths,2 Parking,,melbourne-vic,-37.683919,145.1309412
Daniel Hamilton,McGrath,$750 pw,"121 Herbert Street,",NORTHCOTE VIC 3070,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7669173,144.9966587
Leasing Concierge,Gary Peer,$600 weekly,"9/11 Balaclava Rd,",ST KILDA EAST VIC 3183,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8695255,144.9995831
Danielle Crumblehulme,Marshall White Stonnington,$710.00,"4/732 Orrong Road,",TOORAK VIC 3142,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8363928,145.0147218
Steven Biggins,RT Edgar Glen Eira,$785.00,"4/22 Victoria Street,",ELSTERNWICK VIC 3185,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8855587,145.0103069
Samantha Lee,Gary Peer,$650 weekly,"101/14 Laurel St,",BENTLEIGH EAST VIC 3165,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9191505,145.058191
Adele Curcio,Thomson,$440 per week,"860 High Street,",ARMADALE VIC 3143,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8552822,145.0190529
Melanie Jones,Jellis Craig Inner West,$525.00,"117/29 Waterline Place,",WILLIAMSTOWN VIC 3016,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8647054,144.9077523
Kim Te,Motion Property,$500 per week,"909/6 Joseph Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7995452,144.909498
Kim Te,Motion Property,$480 per week,"104A/2A Duffy Street,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7133,144.8969
Mary Corso,Victoria Real Estate Agency Pty Ltd,$600 PER WEEK,"208/16 Pentridge Boulevard,",COBURG VIC 3058,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.741935,144.9717685
Emma Watkinson,Thomson,$750 per week,"4/372 Orrong Road,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8659693,145.0094715
Kim Te,Motion Property,$520 per week,"32 Charleston Road,",DEANSIDE VIC 3336,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.729372,144.7051336
Lachlan Hardiman,Gary Peer,$350 weekly,"7/66 Lillimur Road,",ORMOND VIC 3204,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.9031314,145.0413168
Andrea Picone,Dingle Partners,$650 pw,"2407/250 City Road,",SOUTHBANK VIC 3006,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8228,144.9643
Evelyne Surja,Kay & Burton Stonnington,$700 Per Week,"203/8 Carroll Street,",RICHMOND VIC 3121,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8233941,144.994292
Andrea Picone,Dingle Partners,$650 pw,"2704/250 City Road,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8228,144.9643
Tara Stewart,Buxton Real Estate Brighton,"$1,650.00","2 Wallace Grove,",BRIGHTON VIC 3186,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9207116,144.9946022
Susan Holly,Holly and Williams,$850 per week,"1/39 Leopold Street,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8589896,145.0941949
Nikki Baglieri,Wilson Glen Eira PTY LTD,$450 per week,"1/112 Westbury Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.861953,144.9967151
Molly Rogerson,Hodges Real Estate Sandringham,$560.00,"3/119 Mcdonald Street,",MORDIALLOC VIC 3195,2 Beds,1 Bath,1 Parking,,melbourne-vic,-38.0008485,145.1021827
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$1550.00 per week,"34 Addison Street,",ELWOOD VIC 3184,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.8786261,144.9803711
Hannah Zadeh,McGrath St Kilda,$585 pw,"6/18 Marine Parade,",ST KILDA VIC 3182,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8752145,144.976786
Joanne Pearson,McGrath St Kilda,$595 pw,"10/340A Dandenong Road,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8692,144.9977
Jayde Cashion,Jellis Craig Fitzroy,"$1,450.00","73 Budd Street,",COLLINGWOOD VIC 3066,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7964907,144.9870362
Oscar Sturm,Jellis Craig & Company Pty Ltd,$800.00,"46 Clifton Avenue,",CLIFTON HILL VIC 3068,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7920701,144.9973097
Kim Te,Motion Property,$450 per week,"2704/288 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.814,144.9633
Jack Alexander,Marshall White Port Phillip,$600.00,"3/391 Graham Street,",PORT MELBOURNE VIC 3207,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.8330134,144.9327032
Thea Toogood,Jellis Craig & Company Pty Ltd,$985.00,"8/358 Beaconsfield Parade,",ST KILDA WEST VIC 3182,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8580673,144.9694671
Sophie Dumas,Kay & Burton Stonnington,$550 Per Week,"10/4 Victoria Street,",WINDSOR VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8524066,144.9933591
Ysabella Dimitrakopoulos,BigginScott Richmond,$575 weekly,"5/137 Coppin St,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.828412,145.0020667
Shakira Jaisingh-Fluitsma,Chisholm & Gamon Elwood,$530 weekly,"2/1 Robert Street,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8786288,144.9918335
Stephanie Pascoe,Hodges Real Estate Sandringham,$800.00,"3/122 Beach Road,",SANDRINGHAM VIC 3191,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9495785,145.001977
Paul Tunney,Woodards South Yarra,$475 pw,"11/8 Cardigan Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8652406,145.0003429
Ysabella Dimitrakopoulos,BigginScott Richmond,$760 weekly,"68 Bunting St,",RICHMOND VIC 3121,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8262378,145.0089782
Tom Koller,Biggin & Scott Stonnington,$580 Per week,"3/93 Mathoura Road,",TOORAK VIC 3142,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8465034,145.0071993
Louise Reid,Biggin Scott Elsternwick,$725 per week,"4/10 Elm Avenue,",ELSTERNWICK VIC 3185,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8911816,145.0032352
Tom Koller,Biggin & Scott Stonnington,$650 Per Week,"2/70 Williams Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8494374,145.0029784
Danielle Boyd,Life Property Management,$750,"403/8 Bowen Crescent,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8353937,144.9730272
Preet Sandhu,BigginScott Richmond,$470 weekly,"3/52 Baker St,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8118079,145.0004862
Ismaeel Hussain,Samma Real Estate,$800 per week,"2817s/220 Spencer Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.814,144.9633
Ysabella Dimitrakopoulos,BigginScott Richmond,"$1,600 weekly","60 York Street,",RICHMOND VIC 3121,3 Beds,3 Baths,2 Parking,,melbourne-vic,-37.8132874,144.9935526
Artem Chereshkov,McGrath St Kilda,$500 pw,"27/9 Meadow Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8726028,145.0058981
Georgie Sinclair,Real Property Agent Melbourne,LEASED,"8/15 Wrexham Rd,",WINDSOR VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.856685,145.0011169
Samantha Keyse,Kay & Burton Flinders,$945 Per Week,"14 Arthurs Avenue,",MCCRAE VIC 3938,4 Beds,2 Baths,3 Parking,,melbourne-vic,-38.3506181,144.9391077
Kim Te,Motion Property,$600 per week,"207/5 Olive York Way,",BRUNSWICK WEST VIC 3055,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7588649,144.9393544
Ben McDonald,Buxton Real Estate Brighton,"$1,050.00","16 Margaret Street,",BRIGHTON EAST VIC 3187,4 Beds,2 Baths,− Parking,,melbourne-vic,-37.9190263,145.0106629
Andrew D'Aprano,NICOLE GERVASI PROPERTY GROUP,$500 per week,"313/8 Webb Road,",AIRPORT WEST VIC 3042,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7159629,144.8896322
Chris Bai,Motion Property,$540 per week,"64 Barkers Crescent,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.5325879,144.8942796
Chris Bai,Motion Property,$630 per week,"517/14 David Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8147977,145.0118159
Dylan Archer,Kay & Burton Boroondara,$470 Per Week,"503/123 Bridge Road,",RICHMOND VIC 3121,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8180626,144.9946402
Bradley Small,Beck & Small Property,$590.00,"297A Glen Huntly Road,",ELSTERNWICK VIC 3185,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.884283,145.0018009
Kristian Williams,Fletchers Canterbury,$580 weekly,"6 Strahan Place,",SOUTH MORANG VIC 3752,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.6473847,145.0949581
Abir Ayadi,Dingle Partners,$530 pw,"95 Tower Street,",THORNHILL PARK VIC 3335,5 Beds,3 Baths,2 Parking,,melbourne-vic,-37.714627,144.6288257
Janelle De Iesi,McGrath Northcote,$950 per week,"5/8 Strettle Street,",THORNBURY VIC 3071,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7531934,144.9831879
,,"$3,563.00","305/300 Plummer St,",PORT MELBOURNE VIC 3207,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8329,144.922
Hannah Zadeh,McGrath St Kilda,$575 pw,"9/340A Dandenong Road,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8692,144.9977
Robert  Silverman,Gary Peer,$370 weekly,"8/308 Grange Road,",ORMOND VIC 3204,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8992825,145.0449302
Kim Te,Motion Property,$475 per week,"317/11 Urquhart Street,",COBURG VIC 3058,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7411373,144.9772616
Abir Ayadi,Dingle Partners,$480 pw,"104/34 Princeton Terrace,",BUNDOORA VIC 3083,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.6823796,145.0731422
Jasmine Palioportas,Buxton Oakleigh,$820.00,"3 Jackson Green Boulevard,",CLAYTON SOUTH VIC 3169,4 Beds,2 Baths,3 Parking,,melbourne-vic,-37.9315859,145.1268418
Leasing Team,Besser & Co. Estate Agents,$450 per week,"1401/52 Park Street,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8335,144.9571
Leasing Team,Besser & Co. Estate Agents,$740 per week,"6/34 Pine Avenue,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8867152,144.988843
Leasing Team,Besser & Co. Estate Agents,$525 Per Week,"17/594 Inkerman Road,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.872,145.0216
JORDAN PALMA,Ray White CRE,"$1,350 per week","24/322 Albert Street,",EAST MELBOURNE VIC 3002,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8106475,144.9863637
Shelter Real Estate,Shelter Real Estate,"$1,500 pw","779 Brunswick Street,",FITZROY NORTH VIC 3068,4 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7834178,144.9812212
Shelter Real Estate,Shelter Real Estate,$595 pw,"14/5 Ascot Street,",MALVERN VIC 3144,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.855125,145.0363249
Daniel Hamilton,McGrath,$285 pw,"4/631 Punt Road,",SOUTH YARRA VIC 3141,− 0 Beds,1 Bath,− Parking,,melbourne-vic,-37.8300859,144.9878467
Leanne Stahmer,Haven Agents,$580 per week,"8/344 New Street,",BRIGHTON VIC 3186,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9057,145.0067
Barbara Thomas,Thomas Moreland Real Estate,$750,"C002/14 Little Miller Street,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.7603,144.9502
Barbara Thomas,Thomas Moreland Real Estate,$780,"C001/14 Little Miller Street,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.7603,144.9502
Georgie Sinclair,Real Property Agent Melbourne,LEASED,"10/87 Ross Street,",PORT MELBOURNE VIC 3207,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8373463,144.9344744
Leasing Concierge,Gary Peer,$950 weekly,"5 Jean St,",MCKINNON VIC 3204,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9085992,145.0329761
DIANA JURISIC,Ray White CRE,$690 per week,"29/190 Albert Street,",EAST MELBOURNE VIC 3002,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8106475,144.9863637
Susan Holly,Holly and Williams,$525 per week NOT FURNISHED,"819/555 Flinders Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8209843,144.9550348
Ysabella Dimitrakopoulos,BigginScott Richmond,$700 weekly,"15 Hunter St,",RICHMOND VIC 3121,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.8209542,145.00536
JORDAN PALMA,Ray White CRE,$825 per week,"1001/39 Queen Street,",MELBOURNE VIC 3000,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.8170501,144.9615839
Tom Koller,Biggin & Scott Stonnington,$470 Per Week,"206/120 Greville Street,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8485339,144.9857488
Matthew Swinnerton,Ray White Oakleigh,$650,"18 Patrick Street,",OAKLEIGH EAST VIC 3166,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.905004,145.1211523
David Hua,Ray White Oakleigh,$850,"2403/545 Station Street,",BOX HILL VIC 3128,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8256,145.1232
Leasing Team,Besser & Co. Estate Agents,$800 per week,"32 Horne Street,",ELSTERNWICK VIC 3185,4 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8853876,145.0006458
Mina Boa,Dingle Partners,$675 pw,"3304/245 City Road,",SOUTHBANK VIC 3006,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.8228,144.9643
Leasing Concierge,Gary Peer,$550 weekly,"2/52 Kooyong Road,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8672652,145.0186057
Tom Koller,Biggin & Scott Stonnington,"$1,100 Per Week","613/220 Commercial Road,",PRAHRAN VIC 3181,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8456971,144.9850949
Amanda Hocking,Gary Peer,$525 weekly,"2/45 Bowen Street,",HUGHESDALE VIC 3166,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.903193,145.0824242
Kim Te,Motion Property,$600 per week,"304/380 Bell Street,",PRESTON VIC 3072,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.75,145.0167
Kim Te,Motion Property,$490 per week,"707/2 Joseph Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7995452,144.909498
Daniel Hatchuel,Performance Asset Management Melbourne,$900 per week,"58 Argyle Street,",MOONEE PONDS VIC 3039,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7679089,144.9071296
Michelle Murray,Buxton Real Estate Brighton,"$1,150.00","7B Denton Street,",BRIGHTON EAST VIC 3187,4 Beds,2 Baths,3 Parking,,melbourne-vic,-37.9300578,145.0261509
Samridhi Munjal,Dingle Partners,$700 pw,"1004/22 Dorcas Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8304538,144.9692605
Stephanie Pascoe,Hodges Real Estate Sandringham,$550.00,"2/5 Addison Street,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8786261,144.9803711
Michelle Murray,Buxton Real Estate Brighton,$890.00,"7 Waterloo Street,",BRIGHTON VIC 3186,3 Beds,2 Baths,− Parking,,melbourne-vic,-37.9154908,145.0015263
Kavinda Kudage Don,Linage,$480 per week ($2086 pcm),"20 Belleville Close,",BURNSIDE HEIGHTS VIC 3023,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7252578,144.7538202
Jonathan Boon,Kay & Burton Stonnington,$430 Per Week,"35 Isparta Mews,",ROXBURGH PARK VIC 3064,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.5588,144.9124
Preet Sandhu,BigginScott Richmond,$550 weekly,"6/175 George Street,",EAST MELBOURNE VIC 3002,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8157355,144.9897853
Kim Te,Motion Property,$590 per week,"1404/2 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Michelle Murray,Buxton Real Estate Brighton,"$2,150.00","8A Campbell Street,",BRIGHTON VIC 3186,4 Beds,2 Baths,3 Parking,,melbourne-vic,-37.8993286,144.9940228
Kerttu  Luik,Buxton St Kilda,$530.00,"4/72 Westbury Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.861953,144.9967151
Christian Neofotistos,Ray White Brunswick,$400,"6/86 Stafford,",ABBOTSFORD VIC 3067,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8007692,144.9952272
George Laliotis,MPC Moss Property Consultants,$720 per week,"3/310-312 Bridge Road,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8271,145.0064
Ben McDonald,Buxton Real Estate Brighton,$525.00,"10/24 Scott Street,",ELWOOD VIC 3184,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8805345,144.9902997
Jack Alexander,Marshall White Port Phillip,"$1,500.00","17 Earlsfield Road,",HAMPTON VIC 3188,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.932594,145.0166287
McGrath St Kilda,,$1800 pw,"13 Empress Road,",ST KILDA EAST VIC 3183,6 Beds,3 Baths,1 Parking,,melbourne-vic,-37.8696161,145.0012136
Cameron  Gibson,Buxton Stonnington,$435.00,"3/K3 Union Street,",MELBOURNE VIC 3004,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.853512,144.9795587
Kavinda Kudage Don,Linage,$510 per week ($2216 pcm),"12 Eagle Road,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,melbourne-vic,-38.2394792,144.3759908
Ben McDonald,Buxton Real Estate Brighton,$725.00,"10/373 South Road,",BRIGHTON EAST VIC 3187,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9324307,145.0305075
Ben McDonald,Buxton Real Estate Brighton,$850.00,"9 Clapperton Street,",BENTLEIGH VIC 3204,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9182236,145.0247762
Kavinda Kudage Don,Linage,$520 per week ($2260 pcm),"20 Grevillea Drive,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2182627,144.3349586
Kavinda Kudage Don,Linage,$480 per week ($2086 pcm),"13 Palladian Dr,",CHARLEMONT VIC 3217,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.2210376,144.3681904
HouseSmart Property Management Department,HouseSmart Real Estate Pty Ltd,$550 per week,"4K/45 King George Street,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,geelong-vic,-31.9791219,115.8891997
Carson Mair,Dingle Partners,$470 pw,"202/432 Geelong Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.7995,144.8963
Certainty  Property Vic,Certainty Property,$270,"11 McCulloch Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,geelong-vic,-37.7077,144.5749
Kim Te,Motion Property,$610 Per Week,"801/5 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.7995452,144.909498
Dimitri Loukaras,Harcourts Property Centre,$650 per week,"15 Geelong Street,",EAST BRISBANE QLD 4169,2 Beds,1 Bath,2 Parking,,geelong-vic,-27.482197,153.0428354
Danielle Ryan,The Core Advisory Team VIC,$750pw,"13/299 Dandenong Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.853,144.9929
Certainty  Property Vic,Certainty Property,$200,"2 Caspian Court,",NEWBOROUGH VIC 3825,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1671585,146.2940256
Certainty  Property Vic,Certainty Property,$450,"114 Anniversary Avenue,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.8515984,144.5943387
Certainty  Property Vic,Certainty Property,$275,"16 Astral Walk,",WOLLERT VIC 3750,1 Bed,1 Bath,− Parking,,geelong-vic,-37.5833,145.0333
Kayla Crea,HEDLEY REAL ESTATE,$520 weekly,"19 Rottness Dr,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2410607,144.3621073
