Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,**Applications Closed**,"1/39 Second Street,",NURIOOTPA SA 5355,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-34.4703822,138.995293
,,$1200 per week,"5 Taylors Road,",BLACK HILL NSW 2322,5 Beds,3 Baths,4 Parking,2.02ha,latrobe-valley-vicwangaratta-vic,-32.8396153,151.6056633
,,$520 p/week,"15 Bevan Street,",GREENOCK SA 5360,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-34.4545771,138.9279875
,,$580.00,"77A Clydesdale Road,",AIRPORT WEST VIC 3042,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7286712,144.8806394
,,$500.00 per week,"1 Steele Court,",TRARALGON VIC 3844,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-38.1916653,146.519215
,,$500,"4 Waugh Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7329611,144.6498316
,,$400,"1/93 Saint Leonards Road,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7808,144.9354
,,$995,"122A Sussex Street,",EAST VICTORIA PARK WA 6101,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-31.9838389,115.9009195
,,$420 pw,"6 Dayble Street,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-38.2203535,146.4255098
,,$640,"16 Parkway Avenue,",RAYMOND TERRACE NSW 2324,3 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-32.7735835,151.7398382
,,$750,"86 Kellbourne Avenue,",ROWVILLE VIC 3178,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.9333,145.2333
,,$450 weekly,"1A Cudmore Street,",ESSENDON VIC 3040,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7428789,144.9033385
,,$370 pw,"5/16 Rous Street,",EAST MAITLAND NSW 2323,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7591297,151.5880125
,,$400 pw,"4/16 Rous Street,",EAST MAITLAND NSW 2323,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7591297,151.5880125
,,$650,"27/241 Arthur Street,",TENERIFFE QLD 4005,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4545014,153.0442983
,,$795.00 per week,"131 Tweed Valley Way,",SOUTH MURWILLUMBAH NSW 2484,3 Beds,1 Bath,1 Parking,762m²,latrobe-valley-vicwangaratta-vic,-28.3286455,153.4040179
,,$720,"20 Beavis Road,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$610 weekly,"1/14 Corella Close,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,1 Parking,785m²,latrobe-valley-vicwangaratta-vic,-32.6914214,151.5368566
,,$650 Per Week,"20 Hayworth Street,",RUTHERFORD NSW 2320,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7011993,151.5111766
,,$795 Per Week,"191 Macquarie Grove,",CAVES BEACH NSW 2281,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-33.1046291,151.642083
,,$1100 Per Week,"73B Estelle Road,",CURRUMBIN VALLEY QLD 4223,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-28.202464,153.3903042
,,$930,"7 Raleigh Street,",ESSENDON VIC 3040,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7534371,144.9221626
,,$440.00,"61 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.5857203,143.796674
,,$560 per week,"28B Railway Parade,",THORNTON NSW 2322,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.78333,151.63333
,,$420 per week,"22 Marine Parade,",STUARTS POINT NSW 2441,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-30.8192777,152.9943877
,,$850,"11 Lachlan Valley Way, Conner of 44 Saltwater Cres,",NORTH KELLYVILLE NSW 2155,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,35.9437,-96.21361
,,$470 pw,"2/22 Bangalay St,",HEDDON GRETA NSW 2321,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8049014,151.5160545
,,$510,"88 Clarendon Street,",AVONDALE HEIGHTS VIC 3034,3 Beds,1 Bath,6 Parking,,latrobe-valley-vicwangaratta-vic,-37.765902,144.8606997
,,$560,"7 Rebecca Close,",RUTHERFORD NSW 2320,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7074914,151.5193529
,,$740,"L165 Delicia Road,",COOLABINE QLD 4574,4 Beds,2 Baths,2 Parking,"2,000m²",latrobe-valley-vicwangaratta-vic,-26.6079562,152.8159857
,,$480,"8 Chorley Street,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7236822,144.596732
,,"$500pw / $2,173pcm","2/46 Golf Links Drive,",MILL PARK VIC 3082,2 Beds,1 Bath,3 Parking,177m²,latrobe-valley-vicwangaratta-vic,-37.6600024,145.0493144
,,$530 Per Week,"238 Kelly Street,",SCONE NSW 2337,3 Beds,2 Baths,3 Parking,716m²,latrobe-valley-vicwangaratta-vic,-32.0396875,150.8648332
,,$780 Per Week,"411 Pascoe Vale Road,",STRATHMORE VIC 3041,4 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.732834,144.9238851
,,$510 per week,"7 Waler Street,",AINTREE VIC 3336,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.72042,144.6689989
,,$600 weekly,"16 Blackley Avenue,",RAWORTH NSW 2321,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.736763,151.6114495
,,$600 pw,"1/71 Young Street,",SYLVANIA NSW 2224,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-34.0098176,151.0935961
,,$350 Per Week,"1/230 Ascot Vale Road,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7773051,144.9231394
,,"$590.00 PW | NEAR NEW, GOOD SIZE YARD AND STUDY","5 Aurora Street,",SPRING MOUNTAIN QLD 4300,4 Beds,2 Baths,2 Parking,336m²,latrobe-valley-vicwangaratta-vic,-27.6906793,152.8883362
,,$520 weekly,"9 Sayce Cl,",METFORD NSW 2323,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.770301,151.6052382
,,$570,"1/20 Princes Street,",CUNDLETOWN NSW 2430,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-31.8968918,152.5297859
,,$650.00 pw,"7 Glenworth Valley Road,",WENDOREE PARK NSW 2250,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.4491439,151.1601902
,,$520 per week,"210/40 Trinca Street,",DENMAN PROSPECT ACT 2611,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3009735,149.0302391
,,$470.00 per week,"4 The Terrace,",KENNINGTON VIC 3550,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-36.7774413,144.3028518
,,$510.00 per week,"84 North Valley Road,",HIGHTON VIC 3216,3 Beds,1 Bath,3 Parking,,latrobe-valley-vicwangaratta-vic,-38.1676267,144.3196958
,,$670 weekly,"1/54 Redwood Dr,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7659044,151.5333941
,,$750 per week,"178 Nicholson St,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,1 Parking,247m²,latrobe-valley-vicwangaratta-vic,-37.7654728,144.9805539
,,$680 per week,"10/8 Riversdale Road,",BURSWOOD WA 6100,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-31.9563359,115.9000791
,,$670,"5 Pitches Street,",MOONEE PONDS VIC 3039,3 Beds,1 Bath,4 Parking,518m²,latrobe-valley-vicwangaratta-vic,-37.7579532,144.9185547
,,$600.00,"9/157 Epsom Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7771072,144.9114282
,,$400.00 per week,"23 Furlonger Street,",TRARALGON VIC 3844,3 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-38.2063443,146.5532435
,,"$1,100 per week","260 Rockleigh Road,",EXETER NSW 2579,4 Beds,2 Baths,5 Parking,,latrobe-valley-vicwangaratta-vic,-34.6242066,150.3432179
,,$500.00,"1/197 Union Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7744029,144.9157736
,,$450 weekly,"601/150 Dudley St,",WEST MELBOURNE VIC 3003,− 0 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8101,144.95
,,$550 per week,"2/15 Candlestick Br,",DAYTON WA 6055,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-31.8605225,115.9693931
,,$285 per week,"80C/116-130 Main Drive,",MACLEOD VIC 3085,− 0 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7228,145.0817
,,$550 weekly,"1019/40 Hall St,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7661867,144.9232616
,,$650 per week,"28 Petterd Road,",MARGATE TAS 7054,4 Beds,2 Baths,5 Parking,802m²,latrobe-valley-vicwangaratta-vic,-43.0485075,147.2366853
,,$450 per week,"58 Broadway,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.8768281,144.9835959
,,$290.00 Per room,"8 Warbler Court,",WINTER VALLEY VIC 3358,3 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.5746654,143.7842517
,,$650.00,"119 Victory Road,",AIRPORT WEST VIC 3042,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7175682,144.8809767
,,$425.00 per week,"4 Griffiths Court,",TRARALGON VIC 3844,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-38.1979525,146.5178384
,,$900.00,"115 St Leonards Road,",ASCOT VALE VIC 3032,3 Beds,2 Baths,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7736856,144.9123463
,,$650 per week,"512/668 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8004,144.9684
,,$750,"18 Oxley Road,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$500,"359 Keen Street,",EAST LISMORE NSW 2480,3 Beds,2 Baths,1 Parking,791m²,latrobe-valley-vicwangaratta-vic,-28.8261489,153.2719426
,,$ 695 Per Week / $ 3020 Per Calendar Month,"3 Sabre Way,",SOUTH MORANG VIC 3752,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.6279046,145.0743824
,,$740 pw,"54 Barclay Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$440 per week,"13/824 Thornton Road,",THORNTON NSW 2322,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7843948,151.6403345
,,$420 per week,"6/824 Thornton Road,",THORNTON NSW 2322,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7843948,151.6403345
,,$480,"40b Highland Drive,",TERRANORA NSW 2486,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-28.2382263,153.4901444
,,$870.00,"492 Pascoe Vale Rd,",STRATHMORE VIC 3041,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7301053,144.9238448
,,$600,"14 Macquarie Street,",SINGLETON NSW 2330,5 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.5619217,151.1737645
,,$870 pw,"54 Cheetham Crescent,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$530,"Unit 2/4 Trellis Ct,",EAST BRANXTON NSW 2335,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.6533502,151.3714461
,,$625 weekly,"7 Songlark Pl,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.696187,151.538036
,,$880,"568 Trees Road,",TALLEBUDGERA QLD 4228,4 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-28.1676934,153.4112859
,,$460 pw,"60 Snowbird Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.585003,143.7975078
,,$630,"33 Pretoria Parade,",HARRINGTON NSW 2427,4 Beds,2 Baths,2 Parking,684m²,latrobe-valley-vicwangaratta-vic,-31.8765755,152.650998
,,$520 pw,"4 Hughes Street,",EAST MAITLAND NSW 2323,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7590269,151.5957453
,,$725,"706/40 Hall Street,",MOONEE PONDS VIC 3039,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7661867,144.9232616
,,$480 per week,"2/19 Durham Road,",EAST BRANXTON NSW 2335,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.6530002,151.3671946
,,$460 Per Week,"2/21 Glen Ayr Avenue,",CLIFTLEIGH NSW 2321,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.7935941,151.5135401
,,$500 pw,"12 Cassowary Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.5711743,143.7989562
,,$470 Per Week,"12 Beartooth Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,504m²,latrobe-valley-vicwangaratta-vic,-37.5881163,143.7962219
,,$750 PW / $3259 PCM,"30B Derby Street,",MOONEE PONDS VIC 3039,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7634174,144.9076392
,,$580 wk,"1/11 Beaufort Avenue,",BELLBIRD NSW 2325,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8588445,151.3075783
,,$900 Per Week,"37 King Street,",ADAMSTOWN NSW 2289,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.9378534,151.7333633
,,$270 pw,"1/67 Ford Street,",MUSWELLBROOK NSW 2333,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.2590628,150.8871348
,,$450,"A/1 Tasman Close,",ASHTONFIELD NSW 2323,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.7711855,151.5991509
,,$595 pw,"8 Rathmines Avenue,",CESSNOCK NSW 2325,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.837876,151.3346214
,,$490 pw / $2129 pcm,"5/130-132 Hoffmans Road,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7538,144.8883
,,$570 pw,"269 Maitland Road,",CESSNOCK NSW 2325,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.8292112,151.3616615
,,$510.00 Per Week,"117/110 Keilor Road,",ESSENDON NORTH VIC 3041,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7441978,144.9096142
,,$700,"94 Lower Cairns Terrace,",PADDINGTON QLD 4064,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-27.4575181,153.0054487
,,"$1,100PW","23 Farnham Avenue,",WENTWORTH FALLS NSW 2782,5 Beds,3 Baths,2 Parking,"2,387m²",latrobe-valley-vicwangaratta-vic,-33.6936448,150.3746245
,,$700 per week Fully Furnished,"D30/41 Gotha Street,",FORTITUDE VALLEY QLD 4006,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,47.35156,8.10669
,,$800 weekly,"2 Lawson St,",EAST MAITLAND NSW 2323,5 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-32.7568592,151.58469
,,$480 per week,"170 Main Street,",HUONVILLE TAS 7109,3 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-43.0202625,147.0543902
,,"$1,150 Per Week","11 Little John Road,",WARRANWOOD VIC 3134,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7749399,145.2409938
,,$480 Per Week,"25 Medew Street,",CHURCHILL VIC 3842,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-38.3078,146.4137
,,$550PW / $2390PCM,"52 Doyle Street,",AVONDALE HEIGHTS VIC 3034,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7590929,144.8583708
,,$900 Per Week,"241J Englands Rd,",NORTH BOAMBEE VALLEY NSW 2450,4 Beds,2 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-30.3139584,153.0710434
,,$800 per week,"8 Burringora Street,",WERRINGTON NSW 2747,5 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.7571436,150.7390614
,,$260,"9/B Humphrey Street,",NEW NORFOLK TAS 7140,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-42.7913354,147.0645581
,,$650 Per Week,"4 Crawley Court,",VIEWBANK VIC 3084,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7362938,145.0917212
,,$680 per week,"124 Radford Street,",CLIFTLEIGH NSW 2321,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7898298,151.5167523
,,$650 p/w Including bills!,"6A Colin Close,",CURRUMBIN VALLEY QLD 4223,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-28.1691926,153.4353655
,,$570 Per Week,"26 Moore Street,",BIRMINGHAM GARDENS NSW 2287,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8917093,151.6938533
,,$490 per week,"37 Sunset Boulevard,",JACANA VIC 3047,3 Beds,1 Bath,− Parking,639m²,latrobe-valley-vicwangaratta-vic,-37.6911121,144.9154098
,,$300.00 per week,"26A/116-130 Main Drive,",MACLEOD VIC 3085,− 0 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7228,145.0817
,,$750,"77 Hemingway Drive,",ROCKBANK VIC 3335,5 Beds,5 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7357449,144.6650069
,,$640 PER WEEK,"2 Wigan Close,",WOLLERT VIC 3750,4 Beds,2 Baths,4 Parking,,latrobe-valley-vicwangaratta-vic,-37.6169595,145.0240561
,,$300.00 per week,"23A/116-130 Main Drive,",MACLEOD VIC 3085,− 0 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7228,145.0817
,,$300.00 per week,"4A/116-130 Main Drive,",MACLEOD VIC 3085,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7228,145.0817
,,$500,"7/668 West Tamar Highway,",LEGANA TAS 7277,2 Beds,2 Baths,3 Parking,317m²,latrobe-valley-vicwangaratta-vic,-41.3818963,147.0628861
,,$430.00 per week,"186 Majestic Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.576832,143.7954541
,,$620.00 per week,"25 Brigalow Street,",LEGANA TAS 7277,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-41.3595579,147.0410415
,,$560 pw,"14a Dunnart Street,",ABERGLASSLYN NSW 2320,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.6935611,151.5473945
,,$425,"4/193 George Street,",EAST MAITLAND NSW 2323,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7526628,151.585183
,,$740 pw,"29 Arnott Loop,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$720 pw,"56 Barclay Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$330,"6/43 Francis Street,",TRARALGON VIC 3844,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-38.2060156,146.5296973
,,$230.00 Per Week,"6/39 Scott Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.2606306,150.8843437
,,$500pw/ $2173pcm,"7 Black Street,",ESSENDON VIC 3040,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.7526093,144.9075037
,,$660,"703/10 Trinity Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4533792,153.030899
,,$350,"1/2 Tamar Crescent,",GREENS BEACH TAS 7270,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-41.0901076,146.7458424
,,$250 per week,"7b Seabrooks Road,",FRANKLIN TAS 7113,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-43.0868711,146.9865758
,,$430.00,"1st Floor/139 Puckle Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7667,144.9167
,,$375 pw,"Cross Keys Road,",MOUNT RIVERS NSW 2311,3 Beds,1 Bath,2 Parking,"6,070m²",latrobe-valley-vicwangaratta-vic,46.27052,7.5157
,,$590 weekly,"107/19 Irving Ave,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8158711,145.1222744
,,$530 per week,"1 Waratah Street,",SCONE NSW 2337,3 Beds,1 Bath,3 Parking,,latrobe-valley-vicwangaratta-vic,-32.0486769,150.8774841
,,$450 Per Week,"4/26 Charles Street,",ILUKA NSW 2466,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-29.408437,153.3519465
,,$700pw / $3042pcm,"41A Riviera Road,",AVONDALE HEIGHTS VIC 3034,3 Beds,3 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7555201,144.8656114
,,"$1,500 pw","9 Angas Close,",BARDEN RIDGE NSW 2234,4 Beds,2 Baths,2 Parking,915m²,latrobe-valley-vicwangaratta-vic,-34.0314992,151.0148886
,,$480,"3a Bevan Street,",CESSNOCK NSW 2325,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8219634,151.372076
,,$450 weekly,"2/104 Bent Street,",MOONEE PONDS VIC 3039,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7624998,144.9327537
,,$690 Per Week,"913/51 Homer Street,",MOONEE PONDS VIC 3039,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7649578,144.9207687
,,$480.00 Per Week Application Approved,"3 Karri Place,",MUSWELLBROOK NSW 2333,3 Beds,1 Bath,2 Parking,602m²,latrobe-valley-vicwangaratta-vic,-32.2849908,150.8984887
,,$425,"2 Simpson Court,",TRARALGON VIC 3844,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-38.1950179,146.5178303
,,$530 per week,"4 Homedale Chase,",HUONVILLE TAS 7109,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-43.0391976,147.0467431
,,$880 per week,"48 Blackbutt Circle,",MOUNT RIVERVIEW NSW 2774,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.7273189,150.6320242
,,$550.00,"5/39-41 Flemington Street,",TRAVANCORE VIC 3032,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7808,144.9354
,,Under Application - Deposit Taken,"1301/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.8109981,144.9628452
,,$370 Per Week,"9 Railway Street,",HELIDON QLD 4344,2 Beds,1 Bath,1 Parking,809m²,latrobe-valley-vicwangaratta-vic,-27.5556922,152.1237504
,,$470 weekly,"2/94 Averys Ln,",HEDDON GRETA NSW 2321,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8081118,151.5150261
,,$580 weekly,"5/59 Tooronga Rd,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,"1,091m²",latrobe-valley-vicwangaratta-vic,-37.8734046,145.0383518
,,$470.00,"4/18 Lyon St,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7530025,144.904306
,,$460 Per Week,"3 Electro Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,406m²,latrobe-valley-vicwangaratta-vic,-37.588485,143.8041054
,,$460 Per Week,"7 Electro Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,406m²,latrobe-valley-vicwangaratta-vic,-37.588485,143.8041054
,,$620.00 per week,"15a Valley View Crescent,",ALBION PARK NSW 2527,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-34.5957697,150.7893972
,,$900 weekly,"931 Mount Alexander Road,",ESSENDON VIC 3040,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7563962,144.9181716
,,$850.00,"60 Coveside Avenue,",SAFETY BEACH VIC 3936,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-38.317749,144.9971097
,,DEPOSIT TAKEN,"3/16 Avenue Road,",MOSMAN NSW 2088,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-33.8308188,151.2418528
,,$480 weekly,"1/8 Wyla Street,",BELLBIRD NSW 2325,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8537742,151.3145085
,,$790pw/$3433pcm,"73 Margaret Street,",MOONEE PONDS VIC 3039,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7637597,144.9196571
,,$410 p.w.,"4 Birch Street,",DEVONPORT TAS 7310,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-41.18737,146.3420481
,,720 per week,"317 Wilson Road,",GREEN VALLEY NSW 2168,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.9078145,150.865559
,,$690 per week,"1A Chandlers Hill Road,",O'HALLORAN HILL SA 5158,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.060839,138.5597974
