Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
Tom Koller,Biggin & Scott Stonnington,$750 Per Week,"1/1 York Place,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Angus Brayshaw,Richardson & Wrench Projects Victoria,$700 per week,"5/380 Saint Georges Road,",FITZROY NORTH VIC 3068,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.0,145.0
Angus Brayshaw,Richardson & Wrench Projects Victoria,$640 per week,"205/2 McCutcheon Street,",NORTHCOTE VIC 3070,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.0,145.0
Thea Toogood,Jellis Craig & Company Pty Ltd,$450.00,"12/14 May Road,",TOORAK VIC 3142,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Daniel Hamilton,McGrath,$525 pw,"5/95 Osborne Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,melbourne-vic,62.95639,-155.59583
Lynn Xu,Buxton Ashburton,$595.00,"615 Waverley Road,",MALVERN EAST VIC 3145,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.86259,145.07936
Tom Koller,Biggin & Scott Stonnington,$675 Per Week,"601/15 Clifton Street,",PRAHRAN VIC 3181,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8613,145.03776
Zoe Swinnerton,Gary Peer,$385 weekly,"9/60 Mimosa Road,",CARNEGIE VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,51.1303,5.45952
Conny Yang,Waterdale Property Agent Pty Ltd,$550 per Week,"1710/65 Dudley Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Daniel Hamilton,McGrath,Contact Agent,"5/23-25 Raleigh Street,",MALVERN VIC 3144,2 Beds,1 Bath,1 Parking,,melbourne-vic,62.95639,-155.59583
Renee Whitehouse,Harris Property - Melbourne,$750 weekly,"504/627 Victoria St,",ABBOTSFORD VIC 3067,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.814,144.96332
Cameron  Gibson,Buxton Stonnington,$780.00,"611/1 Roy Street,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8613,145.03776
Lauren Jackson,Belle Property Glen Iris,$600 per week,"3/36 Paxton Street,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.85995,145.05489
Lorena Lore,GBE Property Investments,$600,"1607/27 Little Collins Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Conny Yang,Waterdale Property Agent Pty Ltd,$700 per Week,"404/65 Dudley Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Jasmine Palioportas,Buxton Camberwell,$595.00,"31 Leopold Street,",BURWOOD VIC 3125,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.84205,145.0694
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$850.00 per week,"37 Armstrong Street,",MIDDLE PARK VIC 3206,3 Beds,1 Bath,− Parking,,melbourne-vic,,
Oscar Sturm,Jellis Craig & Company Pty Ltd,$800.00,"604/657 Chapel Street,",SOUTH YARRA VIC 3141,3 Beds,2 Baths,1 Parking,,melbourne-vic,,
Neil Harris,Marshall White Port Phillip,$690.00,"3303/180 City Road,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.85159,144.96992
Dragan Mrkela,Biggin Scott Elsternwick,$550 per week,"28/2 Gordon Street,",ELSTERNWICK VIC 3185,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.88441,145.00434
Tina Kelly,Chisholm & Gamon Elwood,$560 weekly,"310/126 Chapel Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,40.27698,-85.84192
Kerttu  Luik,Buxton St Kilda,"$1,590.00","164 Bank Street,",SOUTH MELBOURNE VIC 3205,4 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8676,144.98099
Lynn Xu,Buxton Ashburton,$690.00,"2/71 Kirkwood Road,",SEAFORD VIC 3198,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.86259,145.07936
Karen Pearce,Thomson,$490 per week,"2/30 Westbury Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,33.47069,-82.50457
Michelle Murray,Buxton Real Estate Brighton,"$3,450.00","145 Male Street,",BRIGHTON VIC 3186,4 Beds,3 Baths,3 Parking,,melbourne-vic,42.52948,-83.78022
Oscar Sturm,Jellis Craig & Company Pty Ltd,$750.00,"5/406 Malvern Road,",MALVERN EAST VIC 3145,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
Veronica Coco,Buxton Bentleigh Rentals,$520.00,"15/22 Allison Road,",ELSTERNWICK VIC 3185,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Ysabella Dimitrakopoulos,BigginScott Richmond,$550 weekly,"214/30 Burnley Street,",RICHMOND VIC 3121,2 Beds,2 Baths,1 Parking,,melbourne-vic,37.55376,-77.46026
Samridhi Munjal,Dingle Partners,$535 pw,"2503/250 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Shermta Flomo,Woodards South Yarra,$390 pw,"8/33 Orange Grove,",BALACLAVA VIC 3183,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.83333,144.98333
Kim Te,Motion Property,$500 per week,"602/4 Joseph Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Chris Bai,Motion Property,$550 Per Week,"Level 1, 4/12 Powlett Street,",HEIDELBERG VIC 3084,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Katie Davidson,Buxton Real Estate Dingley Village,$450.00,"LG1/195 Station Street,",EDITHVALE VIC 3196,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9827,145.1342
Katie Love,Hodges Real Estate Sandringham,$520.00,"5/3 Fewster Rd,",HAMPTON VIC 3188,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Abir Ayadi,Dingle Partners,$580 pw,"410/21 Plenty Road,",BUNDOORA VIC 3083,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Abir Ayadi,Dingle Partners,$400 pw,"302/18 Gilbert Road,",PRESTON VIC 3072,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Chloe Conway,Performance Asset Management Melbourne,$430 per week,"331 Richards St,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,4 Parking,,melbourne-vic,-37.814,144.96332
Tara Stewart,Buxton Real Estate Brighton,"$1,390.00","3B Ridge Avenue,",HAMPTON EAST VIC 3188,4 Beds,3 Baths,2 Parking,,melbourne-vic,42.52948,-83.78022
Harry Whitford,BigginScott Richmond,$475 weekly,"2/199 Punt Road,",RICHMOND VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,37.55376,-77.46026
Kerry Patounas,Buxton Keysborough,$570.00,"12 Manooka Court,",KEYSBOROUGH VIC 3173,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.99116,145.17385
Jay Jacob-Green,Buxton St Kilda,$595.00,"404/26 Queens Road,",MELBOURNE VIC 3004,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8676,144.98099
Carolina  Hernandez,Gotham Property,$675,"1601/27 Little Collins Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Tara Stewart,Buxton Real Estate Brighton,"$1,050.00","40B Earlsfield Road,",HAMPTON VIC 3188,3 Beds,3 Baths,2 Parking,,melbourne-vic,42.52948,-83.78022
Amy Fiske,Performance Asset Management Melbourne,$550 per week,"87 Nelson Ave,",ALTONA MEADOWS VIC 3028,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.814,144.96332
Kayla Crea,HEDLEY REAL ESTATE,$480 weekly,"1/16 Vernon St,",SOUTH KINGSVILLE VIC 3015,2 Beds,1 Bath,1 Parking,,melbourne-vic,17.38298,-100.87314
Tara Stewart,Buxton Real Estate Brighton,$595.00,"8/15-17 Cochrane Street,",BRIGHTON VIC 3186,2 Beds,1 Bath,1 Parking,,melbourne-vic,42.52948,-83.78022
Jayde Cashion,Jellis Craig Fitzroy,$850.00,"39 Little Dryburgh South Street,",NORTH MELBOURNE VIC 3051,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.79839,144.97833
Cameron  Gibson,Buxton Stonnington,$500.00,"107/405 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Adriana McDonald,Hodges Real Estate Sandringham,$650.00,"304A North Rd,",BRIGHTON EAST VIC 3187,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Kavinda Kudage Don,Linage,$520 per week ($2260 pcm),"20 Grevillea Drive,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,,melbourne-vic,,
Amber Brombara,HEDLEY REAL ESTATE,$560 weekly,"2/30 Ovando Street,",PRESTON VIC 3072,2 Beds,1 Bath,1 Parking,,melbourne-vic,17.38298,-100.87314
Jasmine Palioportas,Buxton Oakleigh,$635.00,"2/14 Carmichael Road,",OAKLEIGH EAST VIC 3166,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
Jay Jacob-Green,Buxton St Kilda,$895.00,"5/43 Acland Street,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8676,144.98099
Karen Pearce,Thomson,$450 per week,"413/839 Dandenong Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,,melbourne-vic,33.47069,-82.50457
Mina Boa,Dingle Partners,$550 pw,"1906/43 Hancock Street,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Shermta Flomo,Woodards South Yarra,$425 pw,"7/178 Toorak Road West,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.83333,144.98333
Angus Brayshaw,Richardson & Wrench Projects Victoria,$560 per week,"309/338 Gore Street,",FITZROY VIC 3065,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.0,145.0
Anna Potaris,Dingle Partners,$480 pw,"316/6 Acacia Place,",ABBOTSFORD VIC 3067,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Kim Te,Motion Property,$480 per week,"106C/1 O'Shannassy Street,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Kim Te,Motion Property,$775 per week,"1311/18 Claremont Street,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,− Parking,,melbourne-vic,,
Amber Brombara,HEDLEY REAL ESTATE,$400 weekly,"8/12 Brennand Street,",FITZROY NORTH VIC 3068,1 Bed,1 Bath,1 Parking,,melbourne-vic,17.38298,-100.87314
Mary Corso,Victoria Real Estate Agency Pty Ltd,$495 per week,"31 Glisten Way,",CRAIGIEBURN VIC 3064,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
Hannah Zadeh,McGrath St Kilda,$500 pw,"4/16 Toward Street,",MURRUMBEENA VIC 3163,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8676,144.98099
Carnegie Leasing,Woodards Carnegie,$450 per week,"12/25 Royal Avenue,",GLEN HUNTLY VIC 3163,2 Beds,1 Bath,1 Parking,,melbourne-vic,40.40868,-80.08339
Abir Ayadi,Dingle Partners,$670 pw,"603/35 Wilson Street,",SOUTH YARRA VIC 3141,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Kellie Finlayson,Gary Peer,$500 weekly,"2/1013 Glen Huntly Road,",CAULFIELD VIC 3162,2 Beds,1 Bath,1 Parking,,melbourne-vic,51.1303,5.45952
JORDAN PALMA,Ray White CRE,$750 per week,"3/8 Charles Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,45.73191,7.08255
Cameron  Gibson,Buxton Stonnington,"$1,300.00","3/440 New Street,",BRIGHTON VIC 3186,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8613,145.03776
Xavier George,Thomson,$695 per week,"701/610 St Kilda Road,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,melbourne-vic,33.47069,-82.50457
Kim Te,Motion Property,$500 per week,"79 Welcome Parade,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,melbourne-vic,,
Angus Brayshaw,Richardson & Wrench Projects Victoria,$520 Per week,"602/5 Olive York Way,",BRUNSWICK WEST VIC 3055,1 Bed,1 Bath,2 Parking,,melbourne-vic,-37.0,145.0
Jasmine Palioportas,Buxton Camberwell,$875.00,"2/13 Edwards Street,",BURWOOD VIC 3125,3 Beds,3 Baths,2 Parking,,melbourne-vic,-37.84205,145.0694
Hudson Keppell,Kay & Burton Stonnington,$1395 Per Week,"401/250 St Kilda Road,",SOUTHBANK VIC 3006,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8613,145.03776
Paul West,Hodges Real Estate Brighton,"$1,175.00","64 Landcox Street,",BRIGHTON EAST VIC 3187,4 Beds,3 Baths,2 Parking,,melbourne-vic,42.52948,-83.78022
Matthew Swinnerton,Ray White Oakleigh,$680,"1/7 Holland Court,",OAKLEIGH VIC 3166,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$950.00 per week,"175 Richardson Street,",MIDDLE PARK VIC 3206,3 Beds,1 Bath,− Parking,,melbourne-vic,,
Alicia Cannizzaro,Jellis Craig Northcote,$700.00,"2/239A Victoria Road,",NORTHCOTE VIC 3070,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.76667,145.0
Leasing Team,Besser & Co. Estate Agents,$450 per week,"2/789 Malvern Road,",TOORAK VIC 3142,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
GRE Rentals,Grantham Real Estate,$550,"772 Edgars Road,",EPPING VIC 3076,3 Beds,2 Baths,2 Parking,,melbourne-vic,17.38298,-100.87314
Ismaeel Hussain,Samma Real Estate,$550 per week,"3012/220 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Amanda Isaacs,Maison Aust.,"$1,900 per week","3/19-21 Ormond Esplanade,",ELWOOD VIC 3184,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
LLC Rental PM 1,LLC Real Estate,$550 per week,"5 Elwood Street,",NOTTING HILL VIC 3168,2 Beds,1 Bath,2 Parking,918m²,melbourne-vic,17.38298,-100.87314
Ismaeel Hussain,Samma Real Estate,$525 per week,"102/463 Brunswick Street,",FITZROY NORTH VIC 3068,1 Bed,1 Bath,1 Parking,,melbourne-vic,17.38298,-100.87314
Jay Girn,Dingle Partners,$670 pw,"156/468 La Trobe Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Abir Ayadi,Dingle Partners,$650 pw,"205/312 Swan Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Hannah Zadeh,McGrath St Kilda,$630 pw,"G06/12-14 Dickens Street,",ELWOOD VIC 3184,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8676,144.98099
Debbie Davut,Kay & Burton Stonnington,$700 Per Week,"411/499 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Angus Brayshaw,Richardson & Wrench Projects Victoria,$520 per week,"206/51 Birmingham Street,",SPOTSWOOD VIC 3015,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.0,145.0
Zarah Baker,Buxton Real Estate Brighton,"$1,200.00","37b Victor Road,",BENTLEIGH EAST VIC 3165,4 Beds,3 Baths,2 Parking,,melbourne-vic,42.52948,-83.78022
Kristian Williams,Fletchers Canterbury,$900 weekly,"14A Prospect Street,",GLENROY VIC 3046,5 Beds,2 Baths,2 Parking,,melbourne-vic,51.27904,1.07992
Ross Crouch,Marshall White Boroondara,$695.00,"2/15 Renown Street,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8264,145.05299
Kavinda Kudage Don,Linage,$480 per week ($2086 pcm),"13 Palladian Dr,",CHARLEMONT VIC 3217,3 Beds,2 Baths,1 Parking,,melbourne-vic,,
Kirk Stafford,Wilson Glen Eira PTY LTD,$550 per week,"42/321 Chapel Street,",PRAHRAN VIC 3181,2 Beds,1 Bath,− Parking,,melbourne-vic,,
Ashleigh Coutts,Marshall White Bayside,$870.00,"7/44-46 Durrant Street,",BRIGHTON VIC 3186,2 Beds,2 Baths,2 Parking,,melbourne-vic,43.18056,-87.90064
Paola Faba,Dingle Partners,$470 pw,"207/201-207 Albert Street,",BRUNSWICK VIC 3056,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Ashleigh Coutts,Marshall White Bayside,"$1,850.00","26 Berwick Street,",BRIGHTON VIC 3186,4 Beds,2 Baths,2 Parking,,melbourne-vic,43.18056,-87.90064
Jay Jacob-Green,Buxton St Kilda,$595.00,"5/109 Ross Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8676,144.98099
Leasing Team,Besser & Co. Estate Agents,$550 per week,"4/2 Southey Street,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,,melbourne-vic,,
Ismaeel Hussain,Samma Real Estate,$550 per week,"816S/220 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Ismaeel Hussain,Samma Real Estate,$450 per week,"1507s/220 Spencer Street,",MELBOURNE VIC 3000,− 0 Beds,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Angus Brayshaw,Richardson & Wrench Projects Victoria,$850 per week,"27 Birmingham Street,",SPOTSWOOD VIC 3015,3 Beds,3 Baths,2 Parking,,melbourne-vic,-37.0,145.0
Leasing Team,Besser & Co. Estate Agents,$590 per week,"107/336 South Road,",HAMPTON EAST VIC 3188,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Zarah Baker,Buxton Real Estate Brighton,"$1,050.00","4 Trafalgar Street,",BRIGHTON VIC 3186,3 Beds,2 Baths,4 Parking,,melbourne-vic,42.52948,-83.78022
Darren Krause,Harcourts Melbourne City,$850 per week,"1605/333 Exhibition Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.814,144.96332
Joe McCurry,Samma Real Estate,$60 per week,"CP155/200 Spencer Street,",MELBOURNE VIC 3000,− 0 Beds,1 Bath,1 Parking,,melbourne-vic,17.38298,-100.87314
Evelyne Surja,Kay & Burton Stonnington,$795 Per Week,"101/5 Evergreen Mews,",ARMADALE VIC 3143,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8613,145.03776
Daniel Hamilton,McGrath,$450 pw,"1306/52 Park Street,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,melbourne-vic,62.95639,-155.59583
Mary Corso,Victoria Real Estate Agency Pty Ltd,$495 PER WEEK,"27 Glisten Way,",CRAIGIEBURN VIC 3064,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$750.00 per week,"101/14 Princes Street,",PORT MELBOURNE VIC 3207,2 Beds,2 Baths,2 Parking,,melbourne-vic,,
Mary Corso,Victoria Real Estate Agency Pty Ltd,$415 PER WEEK,"2/21 Louisville Drive,",THORNHILL PARK VIC 3335,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
Darren McMullin,Kay & Burton Stonnington,$3600 Per Week,"72 Clowes Street,",SOUTH YARRA VIC 3141,5 Beds,3 Baths,4 Parking,,melbourne-vic,-37.8613,145.03776
Mary Corso,Victoria Real Estate Agency Pty Ltd,$490 PER WEEK,"107A/72 Ascot Vale Road,",FLEMINGTON VIC 3031,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Mary Corso,Victoria Real Estate Agency Pty Ltd,$430 PER WEEK,"16 Marriott Boulevard,",WEIR VIEWS VIC 3338,4 Beds,2 Baths,2 Parking,,melbourne-vic,,
Penny Costa,Ray White Oakleigh,$620,"408/35-41 Dalgety Street,",OAKLEIGH VIC 3166,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Vanessa Hall,Kay & Burton Portsea,$1250 per week,"28 Lincoln Avenue,",SORRENTO VIC 3943,3 Beds,2 Baths,2 Parking,"1,057m²",melbourne-vic,-38.31667,144.71667
Jayde Cashion,Jellis Craig Fitzroy,$600.00,"201/88 Trenerry Crescent,",ABBOTSFORD VIC 3067,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.79839,144.97833
Kim Te,Motion Property,$480 per week,"116B/150 Keilor Road,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Feroza Ahmed,Woodards Bentleigh,$750 per week,"70 Oakleigh Road,",CARNEGIE VIC 3163,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.91806,145.03544
Alicia Cannizzaro,Jellis Craig Northcote,$695.00,"927 Park Street,",BRUNSWICK WEST VIC 3055,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.76667,145.0
Kerttu  Luik,Buxton St Kilda,$495.00,"4/59 Hotham Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8676,144.98099
Jay Girn,Dingle Partners,$550 pw,"302/39 Queen Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,− Parking,,melbourne-vic,,
Mikaele Horsnell,Harcourts Melbourne City,$650 per week,"107/616 Little Collins Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.814,144.96332
Kim Te,Motion Property,$500 per week,"119 Anniversary Avenue,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,1 Parking,,melbourne-vic,,
Leasing Concierge,Gary Peer,$450 weekly,"18/164 Wattletree Road,",MALVERN VIC 3144,1 Bed,1 Bath,1 Parking,,melbourne-vic,51.1303,5.45952
HouseSmart Property Management Department,HouseSmart Real Estate Pty Ltd,$550 per week,"4K/45 King George Street,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Chris Bai,Motion Property,$650 per week,"110/7-11 Maude Street,",CHELTENHAM VIC 3192,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Ismaeel Hussain,Samma Real Estate,$520 per week,"410/23 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Tania Crawley,Gary Peer,$780 weekly,"99B Oakleigh Rd,",CARNEGIE VIC 3163,3 Beds,2 Baths,2 Parking,,melbourne-vic,51.1303,5.45952
Carolina  Hernandez,Gotham Property,$475,"225/2 Gillies Street,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Veronica Coco,Buxton Bentleigh Rentals,$550.00,"7/13 Hughenden Road,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Leasing Team,Buyer's Advocate,$680,"127 Tarana Av,",GLENROY VIC 3046,4 Beds,1 Bath,1 Parking,,melbourne-vic,,
Carnegie Leasing,Woodards Carnegie,$430 per week,"4/22 Royal Avenue,",GLEN HUNTLY VIC 3163,2 Beds,1 Bath,1 Parking,,melbourne-vic,40.40868,-80.08339
Ismaeel Hussain,Samma Real Estate,$540 per week,"2806/551 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Ismaeel Hussain,Samma Real Estate,$515 per week,"903/551 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Jayde Cashion,Jellis Craig Fitzroy,$750.00,"12 Purcell Street,",NORTH MELBOURNE VIC 3051,3 Beds,2 Baths,− Parking,,melbourne-vic,-37.79839,144.97833
Hudson Keppell,Kay & Burton Stonnington,$600 Per Week,"10/7 Barnsbury Road,",SOUTH YARRA VIC 3141,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Angela Skarlatos,Gary Peer,$395 weekly,"4/4 Walnut St,",CARNEGIE VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,51.1303,5.45952
Danielle Boyd,Life Property Management,$590,"405/8 Bowen Crescent,",MELBOURNE VIC 3004,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Carson Mair,Dingle Partners,$470 pw,"202/432 Geelong Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Hudson Keppell,Kay & Burton Bayside,$825 Per Week,"6 Ivy Street,",HAMPTON VIC 3188,3 Beds,1 Bath,2 Parking,,melbourne-vic,43.18056,-87.90064
Matthew Swinnerton,Ray White Oakleigh,$545,"1/23 Raymond Road,",SEAFORD VIC 3198,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Jay Jacob-Green,Buxton St Kilda,$750.00,"6 Rosamond Street,",BALACLAVA VIC 3183,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8676,144.98099
Matthew Swinnerton,Ray White Oakleigh,"$1,295","6 Shanahan Crescent,",MCKINNON VIC 3204,5 Beds,2 Baths,5 Parking,,melbourne-vic,,
Larissa Cable,Life Property Management,$520,"304M/60 Stanley Street,",COLLINGWOOD VIC 3066,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Daniel Hamilton,McGrath,$425 pw,"3/7 Adam Street,",BURNLEY VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,62.95639,-155.59583
Vanessa Hall,Kay & Burton Portsea,$845.00,"716 Melbourne Road,",SORRENTO VIC 3943,3 Beds,3 Baths,− Parking,,melbourne-vic,-38.31667,144.71667
Preet Sandhu,BigginScott Richmond,$660 weekly,"504/71 Abinger St,",RICHMOND VIC 3121,2 Beds,2 Baths,1 Parking,,melbourne-vic,37.55376,-77.46026
Jayde Cashion,Jellis Craig Fitzroy,$675.00,"401/82 Ireland Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.79839,144.97833
Alicia Cannizzaro,Jellis Craig Fitzroy,$550.00,"209/392 St Georges Road,",FITZROY NORTH VIC 3068,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.79839,144.97833
Chloe Conway,Performance Asset Management Melbourne,$470.00 per week,"16 Ellis Street,",FLORA HILL VIC 3550,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.814,144.96332
Daniel Henderson,Haven Agents,$730 per week,"905/16 Woorayl Street,",CARNEGIE VIC 3163,2 Beds,2 Baths,1 Parking,,melbourne-vic,,
Justine Muscat,Dingle Partners,$430 pw,"2/223 Punt Road,",RICHMOND VIC 3121,1 Bed,1 Bath,2 Parking,,melbourne-vic,,
Gloria Ye,AZeta Real Estate,380/W Furnished,"2/1 O'Connell St,",NORTH MELBOURNE VIC 3051,1 Bed,1 Bath,− Parking,,melbourne-vic,17.38298,-100.87314
Certainty  Property Vic,Certainty Property,$270,"11 McCulloch Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Xavier George,Thomson,$430 per week,"10/60 Denbigh Road,",ARMADALE VIC 3143,1 Bed,1 Bath,− Parking,,melbourne-vic,33.47069,-82.50457
Jodi Sherr,Haven Agents,$500 per week,"22/83 Westbury Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Paul Tunney,Woodards South Yarra,$550 pw,"9/40 Upton Road,",WINDSOR VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.83333,144.98333
